constructorResultsId,raceId,constructorId,points,status
15349,960,209,0.0,\N
15350,960,15,0.0,\N
15351,961,131,43.0,\N
15352,961,6,27.0,\N
15353,961,9,16.0,\N
15354,961,3,10.0,\N
15355,961,10,5.0,\N
15356,961,210,0.0,\N
15357,961,1,0.0,\N
15358,961,5,0.0,\N
15359,961,15,0.0,\N
15360,961,4,0.0,\N
15361,961,209,0.0,\N
15362,962,131,40.0,\N
15363,962,9,26.0,\N
15364,962,6,22.0,\N
15365,962,1,6.0,\N
15366,962,10,4.0,\N
15367,962,5,2.0,\N
15368,962,4,1.0,\N
15369,962,210,0.0,\N
15370,962,3,0.0,\N
15371,962,15,0.0,\N
15372,962,209,0.0,\N
15373,963,9,43.0,\N
15374,963,131,15.0,\N
15375,963,6,12.0,\N
15376,963,3,10.0,\N
15377,963,10,12.0,\N
15378,963,1,8.0,\N
15379,963,4,1.0,\N
15380,963,5,0.0,\N
15381,963,15,0.0,\N
15382,963,209,0.0,\N
15383,963,210,0.0,\N
15384,964,131,40.0,\N
15385,964,9,26.0,\N
15386,964,6,22.0,\N
15387,964,10,10.0,\N
15388,964,3,3.0,\N
15389,964,210,0.0,\N
15390,964,4,0.0,\N
15391,964,5,0.0,\N
15392,964,15,0.0,\N
15393,964,1,0.0,\N
15394,964,209,0.0,\N
15395,965,131,43.0,\N
15396,965,9,15.0,\N
15397,965,6,12.0,\N
15398,965,1,12.0,\N
15399,965,5,8.0,\N
15400,965,3,6.0,\N
15401,965,10,4.0,\N
15402,965,210,1.0,\N
15403,965,4,0.0,\N
15404,965,15,0.0,\N
15405,965,209,0.0,\N
15406,966,131,43.0,\N
15407,966,6,18.0,\N
15408,966,9,27.0,\N
15409,966,10,7.0,\N
15410,966,3,6.0,\N
15411,966,15,0.0,\N
15412,966,1,0.0,\N
15413,966,4,0.0,\N
15414,966,5,0.0,\N
15415,966,210,0.0,\N
15416,966,209,0.0,\N
15417,967,131,43.0,\N
15418,967,9,19.0,\N
15419,967,10,18.0,\N
15420,967,6,10.0,\N
15421,967,5,8.0,\N
15422,967,15,2.0,\N
15423,967,1,1.0,\N
15424,967,3,0.0,\N
15425,967,209,0.0,\N
15426,967,4,0.0,\N
15427,967,210,0.0,\N
15428,968,131,43.0,\N
15429,968,6,23.0,\N
15430,968,9,22.0,\N
15431,968,10,10.0,\N
15432,968,3,2.0,\N
15433,968,1,1.0,\N
15434,968,210,0.0,\N
15435,968,209,0.0,\N
15436,968,15,0.0,\N
15437,968,4,0.0,\N
15438,968,5,0.0,\N
15439,969,6,37.0,\N
15440,969,131,33.0,\N
15441,969,9,10.0,\N
15442,969,3,8.0,\N
15443,969,10,7.0,\N
15444,969,5,6.0,\N
15445,969,4,0.0,\N
15446,969,15,0.0,\N
15447,969,1,0.0,\N
15448,969,210,0.0,\N
15449,970,131,33.0,\N
15450,970,6,28.0,\N
15451,970,9,27.0,\N
15452,970,5,6.0,\N
15453,970,210,4.0,\N
15454,970,10,3.0,\N
15455,970,4,0.0,\N
15456,970,3,0.0,\N
15457,970,15,0.0,\N
15458,970,1,0.0,\N
15459,971,6,37.0,\N
15460,971,131,33.0,\N
15461,971,9,10.0,\N
15462,971,3,8.0,\N
15463,971,10,7.0,\N
15464,971,210,4.0,\N
15465,971,4,2.0,\N
15466,971,15,0.0,\N
15467,971,5,0.0,\N
15468,971,1,0.0,\N
15469,972,131,37.0,\N
15470,972,6,33.0,\N
15471,972,9,10.0,\N
15472,972,10,14.0,\N
15473,972,4,4.0,\N
15474,972,3,2.0,\N
15475,972,5,1.0,\N
15476,972,210,0.0,\N
15477,972,1,0.0,\N
15478,972,15,0.0,\N
15479,973,131,25.0,\N
15480,973,6,18.0,\N
15481,973,9,15.0,\N
15482,973,10,22.0,\N
15483,973,4,8.0,\N
15484,973,5,8.0,\N
15485,973,15,4.0,\N
15486,973,210,1.0,\N
15487,973,1,0.0,\N
15488,973,3,0.0,\N
15489,974,6,43.0,\N
15490,974,9,25.0,\N
15491,974,131,18.0,\N
15492,974,5,8.0,\N
15493,974,210,5.0,\N
15494,974,3,2.0,\N
15495,974,4,0.0,\N
15496,974,10,0.0,\N
15497,974,1,0.0,\N
15498,974,15,0.0,\N
15499,975,131,43.0,\N
15500,975,9,15.0,\N
15501,975,6,18.0,\N
15502,975,10,18.0,\N
15503,975,4,4.0,\N
15504,975,3,2.0,\N
15505,975,210,1.0,\N
15506,975,15,0.0,\N
15507,975,1,0.0,\N
15508,975,5,0.0,\N
15509,976,9,25.0,\N
15510,976,131,28.0,\N
15511,976,3,15.0,\N
15512,976,6,12.0,\N
15513,976,10,8.0,\N
15514,976,210,6.0,\N
15515,976,5,4.0,\N
15516,976,1,2.0,\N
15517,976,15,1.0,\N
15518,976,4,0.0,\N
15520,977,131,37.0,\N
15521,977,6,28.0,\N
15522,977,9,15.0,\N
15523,977,210,8.0,\N
15524,977,10,10.0,\N
15525,977,3,3.0,\N
15526,977,4,0.0,\N
15527,977,1,0.0,\N
15528,977,15,0.0,\N
15529,977,5,0.0,\N
15530,978,131,43.0,\N
15531,978,6,21.0,\N
15532,978,9,22.0,\N
15533,978,4,8.0,\N
15534,978,10,6.0,\N
15535,978,3,1.0,\N
15536,978,1,0.0,\N
15537,978,210,0.0,\N
15538,978,15,0.0,\N
15539,978,5,0.0,\N
15540,979,6,43.0,\N
15541,979,131,27.0,\N
15542,979,9,10.0,\N
15543,979,1,9.0,\N
15544,979,5,6.0,\N
15545,979,10,6.0,\N
15546,979,4,0.0,\N
15547,979,210,0.0,\N
15548,979,3,0.0,\N
15549,979,15,0.0,\N
15550,980,131,35.0,\N
15551,980,6,30.0,\N
15552,980,9,15.0,\N
15553,980,4,8.0,\N
15554,980,210,6.0,\N
15555,980,3,4.0,\N
15556,980,10,2.0,\N
15557,980,5,1.0,\N
15558,980,1,0.0,\N
15559,980,15,0.0,\N
15560,981,131,43.0,\N
15561,981,6,25.0,\N
15562,981,9,13.0,\N
15563,981,10,10.0,\N
15564,981,3,10.0,\N
15565,981,210,0.0,\N
15566,981,5,0.0,\N
15567,981,4,0.0,\N
15568,981,15,0.0,\N
15569,981,1,0.0,\N
15570,982,131,40.0,\N
15571,982,9,18.0,\N
15572,982,5,12.0,\N
15573,982,10,11.0,\N
15574,982,4,8.0,\N
15575,982,1,6.0,\N
15576,982,3,4.0,\N
15577,982,210,2.0,\N
15578,982,15,0.0,\N
15579,982,6,0.0,\N
15580,983,9,40.0,\N
15581,983,131,28.0,\N
15582,983,6,12.0,\N
15583,983,10,9.0,\N
15584,983,1,6.0,\N
15585,983,3,6.0,\N
15586,983,210,0.0,\N
15587,983,5,0.0,\N
15588,983,4,0.0,\N
15589,983,15,0.0,\N
15590,984,131,37.0,\N
15591,984,9,33.0,\N
15592,984,6,10.0,\N
15593,984,10,14.0,\N
15594,984,210,6.0,\N
15595,984,3,1.0,\N
15596,984,1,0.0,\N
15597,984,4,0.0,\N
15598,984,5,0.0,\N
15599,984,15,0.0,\N
15600,985,131,35.0,\N
15601,985,6,33.0,\N
15602,985,9,12.0,\N
15603,985,10,12.0,\N
15604,985,4,6.0,\N
15605,985,3,2.0,\N
15606,985,5,1.0,\N
15607,985,1,0.0,\N
15608,985,210,0.0,\N
15609,985,15,0.0,\N
15610,986,9,25.0,\N
15611,986,131,20.0,\N
15612,986,6,27.0,\N
15613,986,10,16.0,\N
15614,986,3,8.0,\N
15615,986,210,4.0,\N
15616,986,1,1.0,\N
15617,986,5,0.0,\N
15618,986,15,0.0,\N
15619,986,4,0.0,\N
15620,987,6,40.0,\N
15621,987,131,30.0,\N
15622,987,9,18.0,\N
15623,987,3,6.0,\N
15624,987,1,4.0,\N
15625,987,10,2.0,\N
15626,987,4,1.0,\N
15627,987,5,0.0,\N
15628,987,15,0.0,\N
15629,987,210,0.0,\N
15630,988,131,43.0,\N
15631,988,6,27.0,\N
15632,988,9,10.0,\N
15633,988,4,8.0,\N
15634,988,10,10.0,\N
15635,988,1,2.0,\N
15636,988,3,1.0,\N
15637,988,210,0.0,\N
15638,988,15,0.0,\N
15639,988,5,0.0,\N
15640,989,6,40.0,\N
15641,989,131,22.0,\N
15642,989,9,20.0,\N
15643,989,1,12.0,\N
15644,989,4,7.0,\N
15645,989,10,0.0,\N
15646,989,15,0.0,\N
15647,989,3,0.0,\N
15648,989,5,0.0,\N
15649,989,210,0.0,\N
15650,990,6,25.0,\N
15651,990,131,33.0,\N
15652,990,5,12.0,\N
15653,990,210,10.0,\N
15654,990,4,8.0,\N
15655,990,1,10.0,\N
15656,990,15,2.0,\N
15657,990,10,1.0,\N
15658,990,3,0.0,\N
15659,990,9,0.0,\N
15660,991,9,35.0,\N
15661,991,131,30.0,\N
15662,991,6,19.0,\N
15663,991,4,10.0,\N
15664,991,1,6.0,\N
15665,991,210,1.0,\N
15666,991,10,0.0,\N
15667,991,3,0.0,\N
15668,991,15,0.0,\N
15669,991,5,0.0,\N
15670,992,131,25.0,\N
15671,992,6,30.0,\N
15672,992,10,15.0,\N
15673,992,4,10.0,\N
15674,992,15,8.0,\N
15675,992,1,8.0,\N
15676,992,3,4.0,\N
15677,992,5,1.0,\N
15678,992,210,0.0,\N
15679,992,9,0.0,\N
15680,993,131,43.0,\N
15681,993,9,25.0,\N
15682,993,6,12.0,\N
15683,993,210,8.0,\N
15684,993,4,6.0,\N
15685,993,1,4.0,\N
15686,993,10,2.0,\N
15687,993,15,1.0,\N
15688,993,3,0.0,\N
15689,993,5,0.0,\N
15690,994,9,27.0,\N
15691,994,6,30.0,\N
15692,994,131,25.0,\N
15693,994,10,8.0,\N
15694,994,5,6.0,\N
15695,994,4,5.0,\N
15696,994,15,0.0,\N
15697,994,210,0.0,\N
15698,994,1,0.0,\N
15699,994,3,0.0,\N
15700,995,6,33.0,\N
15701,995,131,28.0,\N
15702,995,9,27.0,\N
15703,995,4,10.0,\N
15704,995,10,2.0,\N
15705,995,15,1.0,\N
15706,995,5,0.0,\N
15707,995,210,0.0,\N
15708,995,1,0.0,\N
15709,995,3,0.0,\N
15710,996,131,31.0,\N
15711,996,9,30.0,\N
15712,996,6,25.0,\N
15713,996,210,8.0,\N
15714,996,4,6.0,\N
15715,996,15,1.0,\N
15716,996,1,0.0,\N
15717,996,5,0.0,\N
15718,996,3,0.0,\N
15719,996,10,0.0,\N
15720,997,9,25.0,\N
15721,997,6,33.0,\N
15722,997,210,22.0,\N
15723,997,10,14.0,\N
15724,997,1,4.0,\N
15725,997,15,3.0,\N
15726,997,5,0.0,\N
15727,997,4,0.0,\N
15728,997,3,0.0,\N
15729,997,131,0.0,\N
15730,998,6,40.0,\N
15731,998,131,30.0,\N
15732,998,9,10.0,\N
15733,998,4,8.0,\N
15734,998,10,7.0,\N
15735,998,1,4.0,\N
15736,998,210,2.0,\N
15737,998,3,0.0,\N
15738,998,5,0.0,\N
15739,998,15,0.0,\N
15740,999,131,43.0,\N
15741,999,6,15.0,\N
15742,999,9,12.0,\N
15743,999,4,10.0,\N
15744,999,210,8.0,\N
15745,999,10,10.0,\N
15746,999,15,2.0,\N
15747,999,5,1.0,\N
15748,999,1,0.0,\N
15749,999,3,0.0,\N
15750,1000,131,35.0,\N
15751,1000,6,33.0,\N
15752,1000,9,12.0,\N
15753,1000,5,8.0,\N
15754,1000,210,7.0,\N
15755,1000,1,4.0,\N
15756,1000,4,2.0,\N
15757,1000,10,0.0,\N
15758,1000,15,0.0,\N
15759,1000,3,0.0,\N
15760,1001,6,25.0,\N
15761,1001,131,30.0,\N
15762,1001,9,15.0,\N
15763,1001,10,18.0,\N
15764,1001,210,10.0,\N
15765,1001,5,2.0,\N
15766,1001,15,1.0,\N
15767,1001,4,0.0,\N
15768,1001,3,0.0,\N
15769,1001,1,0.0,\N
15770,1002,131,40.0,\N
15771,1002,6,30.0,\N
15772,1002,9,10.0,\N
15773,1002,210,0.0,\N
15774,1002,10,14.0,\N
15775,1002,4,4.0,\N
15776,1002,3,3.0,\N
15777,1002,15,0.0,\N
15778,1002,1,0.0,\N
15779,1002,5,0.0,\N
15780,1003,131,37.0,\N
15781,1003,9,26.0,\N
15782,1003,6,25.0,\N
15783,1003,1,6.0,\N
15784,1003,4,5.0,\N
15785,1003,15,2.0,\N
15786,1003,5,0.0,\N
15787,1003,3,0.0,\N
15788,1003,210,0.0,\N
15789,1003,10,0.0,\N
15790,1004,131,43.0,\N
15791,1004,6,27.0,\N
15792,1004,9,18.0,\N
15793,1004,15,6.0,\N
15794,1004,210,4.0,\N
15795,1004,10,3.0,\N
15796,1004,4,0.0,\N
15797,1004,1,0.0,\N
15798,1004,3,0.0,\N
15799,1004,5,0.0,\N
15800,1005,131,43.0,\N
15801,1005,9,27.0,\N
15802,1005,6,18.0,\N
15803,1005,10,8.0,\N
15804,1005,210,4.0,\N
15805,1005,4,1.0,\N
15806,1005,5,0.0,\N
15807,1005,15,0.0,\N
15808,1005,1,0.0,\N
15809,1005,3,0.0,\N
15810,1006,6,37.0,\N
15811,1006,9,18.0,\N
15812,1006,131,25.0,\N
15813,1006,4,14.0,\N
15814,1006,10,4.0,\N
15815,1006,210,0.0,\N
15816,1006,5,2.0,\N
15817,1006,15,1.0,\N
15818,1006,1,0.0,\N
15819,1006,3,0.0,\N
15822,1007,131,22.0,\N
15823,1007,4,8.0,\N
15824,1007,15,8.0,\N
15825,1007,1,4.0,\N
15826,1007,5,1.0,\N
15827,1007,10,0.0,\N
15828,1007,3,0.0,\N
15829,1007,210,0.0,\N
15830,1008,131,35.0,\N
15831,1008,9,30.0,\N
15832,1008,6,23.0,\N
15833,1008,15,6.0,\N
15834,1008,210,6.0,\N
15835,1008,10,1.0,\N
15836,1008,5,0.0,\N
15837,1008,4,0.0,\N
15838,1008,1,0.0,\N
15839,1008,3,0.0,\N
15840,1009,131,35.0,\N
15841,1009,6,18.0,\N
15842,1009,9,27.0,\N
15843,1009,4,8.0,\N
15844,1009,15,6.0,\N
15845,1009,10,4.0,\N
15846,1009,210,3.0,\N
15847,1009,1,0.0,\N
15848,1009,5,0.0,\N
15849,1009,3,0.0,\N
15850,1010,131,44.0,\N
15851,1010,9,15.0,\N
15852,1010,6,22.0,\N
15853,1010,210,8.0,\N
15854,1010,4,6.0,\N
15855,1010,51,4.0,\N
15856,1010,211,2.0,\N
15857,1010,5,1.0,\N
15858,1010,1,0.0,\N
15859,1010,3,0.0,\N
15860,1011,131,43.0,\N
15861,1011,6,26.0,\N
15862,1011,9,16.0,\N
15863,1011,1,8.0,\N
15864,1011,51,6.0,\N
15865,1011,211,1.0,\N
15866,1011,210,0.0,\N
15867,1011,3,0.0,\N
15868,1011,4,0.0,\N
15869,1011,5,2.0,\N
15870,1012,131,43.0,\N
15871,1012,6,25.0,\N
15872,1012,9,21.0,\N
15873,1012,4,6.0,\N
15874,1012,211,4.0,\N
15875,1012,51,2.0,\N
15876,1012,5,1.0,\N
15877,1012,210,0.0,\N
15878,1012,1,0.0,\N
15879,1012,3,0.0,\N
15880,1013,131,43.0,\N
15881,1013,6,26.0,\N
15882,1013,9,12.0,\N
15883,1013,211,10.0,\N
15884,1013,1,10.0,\N
15885,1013,51,1.0,\N
15886,1013,5,0.0,\N
15887,1013,210,0.0,\N
15888,1013,4,0.0,\N
15889,1013,3,0.0,\N
15890,1014,131,44.0,\N
15891,1014,9,23.0,\N
15892,1014,6,22.0,\N
15893,1014,210,7.0,\N
15894,1014,1,4.0,\N
15895,1014,5,2.0,\N
15896,1014,4,0.0,\N
15897,1014,51,0.0,\N
15898,1014,211,0.0,\N
15899,1014,3,0.0,\N
15900,1015,131,40.0,\N
15901,1015,6,18.0,\N
15902,1015,9,23.0,\N
15903,1015,1,8.0,\N
15904,1015,5,10.0,\N
15905,1015,4,2.0,\N
15906,1015,210,1.0,\N
15907,1015,211,0.0,\N
15908,1015,3,0.0,\N
15909,1015,51,0.0,\N
15910,1016,131,38.0,\N
15911,1016,6,33.0,\N
15912,1016,9,14.0,\N
15913,1016,4,14.0,\N
15914,1016,211,2.0,\N
15915,1016,5,1.0,\N
15916,1016,1,0.0,\N
15917,1016,51,0.0,\N
15918,1016,210,0.0,\N
15919,1016,3,0.0,\N
15920,1017,131,43.0,\N
15921,1017,6,26.0,\N
15922,1017,9,13.0,\N
15923,1017,1,10.0,\N
15924,1017,4,4.0,\N
15925,1017,51,6.0,\N
15926,1017,211,0.0,\N
15927,1017,5,0.0,\N
15928,1017,210,0.0,\N
15929,1017,3,0.0,\N
15930,1018,9,32.0,\N
15931,1018,6,30.0,\N
15932,1018,131,25.0,\N
15933,1018,1,12.0,\N
15934,1018,51,3.0,\N
15935,1018,211,0.0,\N
15936,1018,4,0.0,\N
15937,1018,5,0.0,\N
15938,1018,210,0.0,\N
15939,1018,3,0.0,\N
15940,1019,131,44.0,\N
15941,1019,6,15.0,\N
15942,1019,9,22.0,\N
15943,1019,1,8.0,\N
15944,1019,4,7.0,\N
15945,1019,51,4.0,\N
15946,1019,5,2.0,\N
15947,1019,211,0.0,\N
15948,1019,3,0.0,\N
15949,1019,210,0.0,\N
15950,1020,9,26.0,\N
15951,1020,6,18.0,\N
15952,1020,5,23.0,\N
15953,1020,211,12.0,\N
15954,1020,1,10.0,\N
15955,1020,51,0.0,\N
15956,1020,210,10.0,\N
15957,1020,131,2.0,\N
15958,1020,3,1.0,\N
15959,1020,4,0.0,\N
15960,1021,131,29.0,\N
15961,1021,9,27.0,\N
15962,1021,6,27.0,\N
15963,1021,1,12.0,\N
15964,1021,51,6.0,\N
15965,1021,5,1.0,\N
15966,1021,211,0.0,\N
15967,1021,4,0.0,\N
15968,1021,210,0.0,\N
15969,1021,3,0.0,\N
15970,1022,6,38.0,\N
15971,1022,131,33.0,\N
15972,1022,9,10.0,\N
15973,1022,211,9.0,\N
15974,1022,5,8.0,\N
15975,1022,4,4.0,\N
15976,1022,1,0.0,\N
15977,1022,210,0.0,\N
15978,1022,3,0.0,\N
15979,1022,51,0.0,\N
15980,1023,6,25.0,\N
15981,1023,131,34.0,\N
15982,1023,4,22.0,\N
15983,1023,9,12.0,\N
15984,1023,211,6.0,\N
15985,1023,51,2.0,\N
15986,1023,1,1.0,\N
15987,1023,5,0.0,\N
15988,1023,3,0.0,\N
15989,1023,210,0.0,\N
15990,1024,6,43.0,\N
15991,1024,9,23.0,\N
15992,1024,131,22.0,\N
15993,1024,1,6.0,\N
15994,1024,5,4.0,\N
15995,1024,4,2.0,\N
15996,1024,51,1.0,\N
15997,1024,210,0.0,\N
15998,1024,211,0.0,\N
15999,1024,3,0.0,\N
16000,1025,131,44.0,\N
16001,1025,6,15.0,\N
16002,1025,9,22.0,\N
16003,1025,1,12.0,\N
16004,1025,211,6.0,\N
16005,1025,210,2.0,\N
16006,1025,4,1.0,\N
16007,1025,5,0.0,\N
16008,1025,51,0.0,\N
16009,1025,3,0.0,\N
16010,1026,131,41.0,\N
16011,1026,6,26.0,\N
16012,1026,9,12.0,\N
16013,1026,1,10.0,\N
16014,1026,4,0.0,\N
16015,1026,5,7.0,\N
16016,1026,211,6.0,\N
16017,1026,51,0.0,\N
16018,1026,210,0.0,\N
16019,1026,3,0.0,\N
16020,1027,131,40.0,\N
16021,1027,6,31.0,\N
16022,1027,9,18.0,\N
16023,1027,211,6.0,\N
16024,1027,4,5.0,\N
16025,1027,5,2.0,\N
16026,1027,1,0.0,\N
16027,1027,51,0.0,\N
16028,1027,210,0.0,\N
16029,1027,3,0.0,\N
16030,1028,131,43.0,\N
16031,1028,9,25.0,\N
16032,1028,6,13.0,\N
16033,1028,4,10.0,\N
16034,1028,1,10.0,\N
16035,1028,211,1.0,\N
16036,1028,51,0.0,\N
16037,1028,5,0.0,\N
16038,1028,210,0.0,\N
16039,1028,3,0.0,\N
16040,1029,9,25.0,\N
16041,1029,5,19.0,\N
16042,1029,1,19.0,\N
16043,1029,51,22.0,\N
16044,1029,4,8.0,\N
16045,1029,131,6.0,\N
16046,1029,211,2.0,\N
16047,1029,210,0.0,\N
16048,1029,3,0.0,\N
16049,1029,6,0.0,\N
16050,1030,131,38.0,\N
16051,1030,9,26.0,\N
16052,1030,6,25.0,\N
16053,1030,211,6.0,\N
16054,1030,1,5.0,\N
16055,1030,5,2.0,\N
16056,1030,4,0.0,\N
16057,1030,51,0.0,\N
16058,1030,210,0.0,\N
16059,1030,3,0.0,\N
16060,1031,131,37.0,\N
16061,1031,6,19.0,\N
16062,1031,1,26.0,\N
16063,1031,211,8.0,\N
16064,1031,213,6.0,\N
16065,1031,4,4.0,\N
16066,1031,51,2.0,\N
16067,1031,3,0.0,\N
16068,1031,9,0.0,\N
16069,1031,210,0.0,\N
16070,1032,131,43.0,\N
16071,1032,9,27.0,\N
16072,1032,1,13.0,\N
16073,1032,211,14.0,\N
16074,1032,4,4.0,\N
16075,1032,213,1.0,\N
16076,1032,51,0.0,\N
16077,1032,210,0.0,\N
16078,1032,3,0.0,\N
16079,1032,6,0.0,\N
16080,1033,131,41.0,\N
16081,1033,9,28.0,\N
16082,1033,211,18.0,\N
16083,1033,6,8.0,\N
16084,1033,4,4.0,\N
16085,1033,210,1.0,\N
16086,1033,1,2.0,\N
16087,1033,213,0.0,\N
16088,1033,51,0.0,\N
16089,1033,3,0.0,\N
16090,1034,131,25.0,\N
16091,1034,9,23.0,\N
16092,1034,6,16.0,\N
16093,1034,4,20.0,\N
16094,1034,1,10.0,\N
16095,1034,213,6.0,\N
16096,1034,211,2.0,\N
16097,1034,3,0.0,\N
16098,1034,51,0.0,\N
16099,1034,210,0.0,\N
16100,1035,9,35.0,\N
16101,1035,131,34.0,\N
16102,1035,6,12.0,\N
16103,1035,211,14.0,\N
16104,1035,4,4.0,\N
16105,1035,1,2.0,\N
16106,1035,213,1.0,\N
16107,1035,51,0.0,\N
16108,1035,210,0.0,\N
16109,1035,3,0.0,\N
16110,1036,131,41.0,\N
16111,1036,9,22.0,\N
16112,1036,211,22.0,\N
16113,1036,1,9.0,\N
16114,1036,6,6.0,\N
16115,1036,213,2.0,\N
16116,1036,4,0.0,\N
16117,1036,51,0.0,\N
16118,1036,210,0.0,\N
16119,1036,3,0.0,\N
16120,1037,131,43.0,\N
16121,1037,9,23.0,\N
16122,1037,4,23.0,\N
16123,1037,1,6.0,\N
16124,1037,213,4.0,\N
16125,1037,211,3.0,\N
16126,1037,51,0.0,\N
16127,1037,6,0.0,\N
16128,1037,210,0.0,\N
16129,1037,3,0.0,\N
16130,1038,213,27.0,\N
16131,1038,1,30.0,\N
16132,1038,211,16.0,\N
16133,1038,131,17.0,\N
16134,1038,4,12.0,\N
16135,1038,3,0.0,\N
16136,1038,210,0.0,\N
16137,1038,51,0.0,\N
16138,1038,9,0.0,\N
16139,1038,6,0.0,\N
16140,1039,131,44.0,\N
16141,1039,9,15.0,\N
16142,1039,4,12.0,\N
16143,1039,211,10.0,\N
16144,1039,1,8.0,\N
16145,1039,213,6.0,\N
16146,1039,6,5.0,\N
16147,1039,51,2.0,\N
16148,1039,3,0.0,\N
16149,1039,210,0.0,\N
16150,1040,131,41.0,\N
16151,1040,9,19.0,\N
16152,1040,211,12.0,\N
16153,1040,4,16.0,\N
16154,1040,6,8.0,\N
16155,1040,213,6.0,\N
16156,1040,51,0.0,\N
16157,1040,210,0.0,\N
16158,1040,1,0.0,\N
16159,1040,3,0.0,\N
16160,1041,131,25.0,\N
16161,1041,9,19.0,\N
16162,1041,4,15.0,\N
16163,1041,211,16.0,\N
16164,1041,1,10.0,\N
16165,1041,213,8.0,\N
16166,1041,6,6.0,\N
16167,1041,210,2.0,\N
16168,1041,51,1.0,\N
16169,1041,3,0.0,\N
16170,1042,131,44.0,\N
16171,1042,9,15.0,\N
16172,1042,6,13.0,\N
16173,1042,213,10.0,\N
16174,1042,1,8.0,\N
16175,1042,211,6.0,\N
16176,1042,4,6.0,\N
16177,1042,51,0.0,\N
16178,1042,3,0.0,\N
16179,1042,210,0.0,\N
16180,1043,131,44.0,\N
16181,1043,4,15.0,\N
16182,1043,213,12.0,\N
16183,1043,6,10.0,\N
16184,1043,211,8.0,\N
16185,1043,1,10.0,\N
16186,1043,51,3.0,\N
16187,1043,3,0.0,\N
16188,1043,210,0.0,\N
16189,1043,9,0.0,\N
16190,1044,131,25.0,\N
16191,1044,211,20.0,\N
16192,1044,6,27.0,\N
16193,1044,1,15.0,\N
16194,1044,9,14.0,\N
16195,1044,4,1.0,\N
16196,1044,213,0.0,\N
16197,1044,51,0.0,\N
16198,1044,3,0.0,\N
16199,1044,210,0.0,\N
16200,1045,131,29.0,\N
16201,1045,9,34.0,\N
16202,1045,1,22.0,\N
16203,1045,213,8.0,\N
16204,1045,4,8.0,\N
16205,1045,6,1.0,\N
16206,1045,3,0.0,\N
16207,1045,51,0.0,\N
16208,1045,210,0.0,\N
16209,1045,211,0.0,\N
16210,1046,211,40.0,\N
16211,1046,4,28.0,\N
16212,1046,1,13.0,\N
16213,1046,9,8.0,\N
16214,1046,213,6.0,\N
16215,1046,131,7.0,\N
16216,1046,6,0.0,\N
16217,1046,51,0.0,\N
16218,1046,210,0.0,\N
16219,1046,3,0.0,\N
16220,1047,9,37.0,\N
16221,1047,131,33.0,\N
16222,1047,1,18.0,\N
16223,1047,4,9.0,\N
16224,1047,213,4.0,\N
16225,1047,211,1.0,\N
16226,1047,51,0.0,\N
16227,1047,6,0.0,\N
16228,1047,3,0.0,\N
16229,1047,210,0.0,\N
16230,1052,131,41.0,\N
16231,1052,9,28.0,\N
16232,1052,1,18.0,\N
16233,1052,6,12.0,\N
16234,1052,213,2.0,\N
16235,1052,117,1.0,\N
16236,1052,51,0.0,\N
16237,1052,214,0.0,\N
16238,1052,3,0.0,\N
16239,1052,210,0.0,\N
16240,1053,9,25.0,\N
16241,1053,131,19.0,\N
16242,1053,1,23.0,\N
16243,1053,6,22.0,\N
16244,1053,117,4.0,\N
16245,1053,213,6.0,\N
16246,1053,51,0.0,\N
16247,1053,214,3.0,\N
16248,1053,210,0.0,\N
16249,1053,3,0.0,\N
16250,1054,131,41.0,\N
16251,1054,9,30.0,\N
16252,1054,1,12.0,\N
16253,1054,6,8.0,\N
16254,1054,214,10.0,\N
16255,1054,213,1.0,\N
16256,1054,51,0.0,\N
16257,1054,117,0.0,\N
16258,1054,3,0.0,\N
16259,1054,210,0.0,\N
16260,1055,131,40.0,\N
16261,1055,9,29.0,\N
16262,1055,6,18.0,\N
16263,1055,1,12.0,\N
16264,1055,214,2.0,\N
16265,1055,213,1.0,\N
16266,1055,117,0.0,\N
16267,1055,51,0.0,\N
16268,1055,3,0.0,\N
16269,1055,210,0.0,\N
16270,1056,6,18.0,\N
16271,1056,9,37.0,\N
16272,1056,1,15.0,\N
16273,1056,117,14.0,\N
16274,1056,213,8.0,\N
16275,1056,131,7.0,\N
16276,1056,214,2.0,\N
16277,1056,51,1.0,\N
16278,1056,3,0.0,\N
16279,1056,210,0.0,\N
16280,1057,9,25.0,\N
16281,1057,117,18.0,\N
16282,1057,213,21.0,\N
16283,1057,6,16.0,\N
16284,1057,1,12.0,\N
16285,1057,214,8.0,\N
16286,1057,51,1.0,\N
16287,1057,131,0.0,\N
16288,1057,210,0.0,\N
16289,1057,3,0.0,\N
16290,1059,9,41.0,\N
16291,1059,131,30.0,\N
16292,1059,1,18.0,\N
16293,1059,213,6.0,\N
16294,1059,214,4.0,\N
16295,1059,117,3.0,\N
16296,1059,6,0.0,\N
16297,1059,3,0.0,\N
16298,1059,51,0.0,\N
16299,1059,210,0.0,\N
16300,1058,9,37.0,\N
16301,1058,131,34.0,\N
16302,1058,1,10.0,\N
16303,1058,6,14.0,\N
16304,1058,117,4.0,\N
16305,1058,214,2.0,\N
16306,1058,213,1.0,\N
16307,1058,51,0.0,\N
16308,1058,210,0.0,\N
16309,1058,3,0.0,\N
